country,short_name,names,id,latitude,longitude,gtng_region,glims_id,rgi50_ids,rgi60_ids,rgi70_ids,wgi_id,parent_glacier_id,references,remarks
PK,RGI60-14.11256,,114802,36.3744,72.7833,14_south_asia_west,,,RGI60-14.11256,,,,,
PK,RGI60-14.11257,,114803,36.4528,72.8406,14_south_asia_west,,,RGI60-14.11257,,,,,
PK,RGI60-14.11258,,114804,36.5434,72.9661,14_south_asia_west,,,RGI60-14.11258,,,,,
PK,RGI60-14.11260,,114805,36.5629,73.0493,14_south_asia_west,,,RGI60-14.11260,,,,,
PK,RGI60-14.11261,,114806,36.5576,73.0384,14_south_asia_west,,,RGI60-14.11261,,,,,
PK,RGI60-14.11262,,114807,36.6901,73.1862,14_south_asia_west,,,RGI60-14.11262,,,,,
PK,RGI60-14.11263,,114808,36.6826,73.1917,14_south_asia_west,,,RGI60-14.11263,,,,,
PK,RGI60-14.11265,,114809,36.6686,73.2044,14_south_asia_west,,,RGI60-14.11265,,,,,
PK,RGI60-14.11266,,114810,36.728,73.1207,14_south_asia_west,,,RGI60-14.11266,,,,,
PK,RGI60-14.11267,,114811,36.7475,73.12,14_south_asia_west,,,RGI60-14.11267,,,,,
PK,RGI60-14.11268,,114812,36.7396,73.1196,14_south_asia_west,,,RGI60-14.11268,,,,,
PK,RGI60-14.11269,,114813,36.7323,73.1124,14_south_asia_west,,,RGI60-14.11269,,,,,
PK,RGI60-14.11270,,114814,36.7652,73.1121,14_south_asia_west,,,RGI60-14.11270,,,,,
PK,RGI60-14.11271,,114815,36.749,73.1065,14_south_asia_west,,,RGI60-14.11271,,,,,
PK,RGI60-14.11272,,114816,36.7518,73.1022,14_south_asia_west,,,RGI60-14.11272,,,,,
PK,RGI60-14.11274,,114817,36.8203,73.7908,14_south_asia_west,,,RGI60-14.11274,,,,,
PK,RGI60-14.11277,,114818,36.8064,73.7717,14_south_asia_west,,,RGI60-14.11277,,,,,
PK,RGI60-14.11278,,114819,36.8041,73.7642,14_south_asia_west,,,RGI60-14.11278,,,,,
PK,RGI60-14.11280,,114820,36.788,73.8006,14_south_asia_west,,,RGI60-14.11280,,,,,
PK,RGI60-14.11282,,114821,36.8255,73.8117,14_south_asia_west,,,RGI60-14.11282,,,,,
PK,RGI60-14.11284,,114822,36.8213,73.7992,14_south_asia_west,,,RGI60-14.11284,,,,,
PK,RGI60-14.11285,,114823,36.815,73.7984,14_south_asia_west,,,RGI60-14.11285,,,,,
PK,RGI60-14.11286,,114824,36.814,73.8135,14_south_asia_west,,,RGI60-14.11286,,,,,
PK,RGI60-14.11289,,114825,36.8545,74.1416,14_south_asia_west,,,RGI60-14.11289,,,,,
PK,RGI60-14.11290,,114826,36.8575,74.136,14_south_asia_west,,,RGI60-14.11290,,,,,
PK,RGI60-14.11291,,114827,36.8504,74.1379,14_south_asia_west,,,RGI60-14.11291,,,,,
PK,RGI60-14.11304,,114831,36.9343,75.2828,14_south_asia_west,,,RGI60-14.11304,,,,,
PK,RGI60-14.11305,,114832,36.9212,75.2789,14_south_asia_west,,,RGI60-14.11305,,,,,
PK,RGI60-14.11306,,114833,36.9216,75.2881,14_south_asia_west,,,RGI60-14.11306,,,,,
PK,RGI60-14.11307,,114834,36.912,75.2469,14_south_asia_west,,,RGI60-14.11307,,,,,
PK,RGI60-14.11308,,114835,36.9031,75.2291,14_south_asia_west,,,RGI60-14.11308,,,,,
PK,RGI60-14.11309,,114836,36.8945,75.2403,14_south_asia_west,,,RGI60-14.11309,,,,,
PK,RGI60-14.11311,,114837,36.8639,75.3573,14_south_asia_west,,,RGI60-14.11311,,,,,
PK,RGI60-14.11317,,114842,36.5775,75.5174,14_south_asia_west,,,RGI60-14.11317,,,,,
PK,RGI60-14.11321,,114844,35.7265,75.8397,14_south_asia_west,,,RGI60-14.11321,,,,,
PK,RGI60-14.11330,,114852,36.1458,72.6021,14_south_asia_west,,,RGI60-14.11330,,,,,
PK,RGI60-14.11331,,114853,36.1324,72.5873,14_south_asia_west,,,RGI60-14.11331,,,,,
PK,RGI60-14.11332,,114854,36.1504,72.5846,14_south_asia_west,,,RGI60-14.11332,,,,,
PK,RGI60-14.11333,,114855,36.1463,72.5693,14_south_asia_west,,,RGI60-14.11333,,,,,
PK,RGI60-14.11334,,114856,36.1394,72.577,14_south_asia_west,,,RGI60-14.11334,,,,,
PK,RGI60-14.11335,,114857,36.1358,72.5673,14_south_asia_west,,,RGI60-14.11335,,,,,
PK,RGI60-14.11336,,114858,36.1768,72.5372,14_south_asia_west,,,RGI60-14.11336,,,,,
PK,RGI60-14.11337,,114859,36.203,72.5525,14_south_asia_west,,,RGI60-14.11337,,,,,
PK,RGI60-14.11338,,114860,36.1948,72.5448,14_south_asia_west,,,RGI60-14.11338,,,,,
PK,RGI60-14.11339,,114861,36.1928,72.5541,14_south_asia_west,,,RGI60-14.11339,,,,,
PK,RGI60-14.11340,,114862,36.1898,72.5606,14_south_asia_west,,,RGI60-14.11340,,,,,
PK,RGI60-14.11350,,114870,35.2517,76.9081,14_south_asia_west,,,RGI60-14.11350,,,,,
PK,RGI60-14.11352,,114871,35.2678,76.9017,14_south_asia_west,,,RGI60-14.11352,,,,,
PK,RGI60-14.11354,,114872,35.5016,76.1952,14_south_asia_west,,,RGI60-14.11354,,,,,
PK,RGI60-14.11355,,114873,36.2796,75.9176,14_south_asia_west,,,RGI60-14.11355,,,,,
PK,RGI60-14.11356,,114874,36.2732,75.9211,14_south_asia_west,,,RGI60-14.11356,,,,,
PK,RGI60-14.11357,,114875,36.2703,75.9269,14_south_asia_west,,,RGI60-14.11357,,,,,
PK,RGI60-14.11358,,114876,36.2854,75.8971,14_south_asia_west,,,RGI60-14.11358,,,,,
PK,RGI60-14.16069,,117871,34.813172,76.436138,14_south_asia_west,,,RGI60-14.16069,,,,,
PK,RGI60-14.16070,,117872,34.768606,76.446316,14_south_asia_west,,,RGI60-14.16070,,,,,
PK,RGI60-14.16071,,117873,34.766517,76.442064,14_south_asia_west,,,RGI60-14.16071,,,,,
PK,RGI60-14.16072,,117874,34.774566,76.45407,14_south_asia_west,,,RGI60-14.16072,,,,,
PK,RGI60-14.16074,,117876,34.726275,75.947304,14_south_asia_west,,,RGI60-14.16074,,,,,
PK,RGI60-14.16075,,117877,34.723612,75.962463,14_south_asia_west,,,RGI60-14.16075,,,,,
PK,RGI60-14.16076,,117878,34.733389,75.990963,14_south_asia_west,,,RGI60-14.16076,,,,,
PK,RGI60-14.16077,,117879,34.755395,75.971396,14_south_asia_west,,,RGI60-14.16077,,,,,
PK,RGI60-14.16078,,117880,35.030513,76.418221,14_south_asia_west,,,RGI60-14.16078,,,,,
PK,RGI60-14.16082,,117884,34.957628,75.894015,14_south_asia_west,,,RGI60-14.16082,,,,,
PK,RGI60-14.16108,,117894,34.607539,75.411023,14_south_asia_west,,,RGI60-14.16108,,,,,
PK,RGI60-14.16109,,117895,34.593929,75.404583,14_south_asia_west,,,RGI60-14.16109,,,,,
PK,RGI60-14.16110,,117896,34.639869,75.426435,14_south_asia_west,,,RGI60-14.16110,,,,,
PK,RGI60-14.16111,,117897,34.697679,75.571093,14_south_asia_west,,,RGI60-14.16111,,,,,
PK,RGI60-14.16112,,117898,34.716304,75.563166,14_south_asia_west,,,RGI60-14.16112,,,,,
PK,RGI60-14.16113,,117899,34.730571,75.535384,14_south_asia_west,,,RGI60-14.16113,,,,,
PK,RGI60-14.16114,,117900,34.807021,75.535264,14_south_asia_west,,,RGI60-14.16114,,,,,
PK,RGI60-14.16115,,117901,34.800834,75.526279,14_south_asia_west,,,RGI60-14.16115,,,,,
PK,RGI60-14.16116,,117902,34.800843,75.519336,14_south_asia_west,,,RGI60-14.16116,,,,,
PK,RGI60-14.16117,,117903,34.749633,75.497888,14_south_asia_west,,,RGI60-14.16117,,,,,
PK,RGI60-14.16488,,118249,34.570492,75.842184,14_south_asia_west,,,RGI60-14.16488,,,,,
PK,RGI60-14.16491,,118252,34.891613,75.637113,14_south_asia_west,,,RGI60-14.16491,,,,,
PK,RGI60-14.16492,,118253,34.89049,75.651626,14_south_asia_west,,,RGI60-14.16492,,,,,
PK,RGI60-14.16493,,118254,34.877997,75.667141,14_south_asia_west,,,RGI60-14.16493,,,,,
PK,RGI60-14.16494,,118255,34.906208,75.665973,14_south_asia_west,,,RGI60-14.16494,,,,,
PK,RGI60-14.16495,,118256,34.934992,75.627155,14_south_asia_west,,,RGI60-14.16495,,,,,
PK,RGI60-14.16496,,118257,34.943293,75.607357,14_south_asia_west,,,RGI60-14.16496,,,,,
PK,RGI60-14.16497,,118258,34.92082,75.670006,14_south_asia_west,,,RGI60-14.16497,,,,,
PK,RGI60-14.16498,,118259,34.935473,75.672606,14_south_asia_west,,,RGI60-14.16498,,,,,
PK,RGI60-14.16499,,118260,34.918635,75.682452,14_south_asia_west,,,RGI60-14.16499,,,,,
PK,RGI60-14.16500,,118261,34.918415,75.698802,14_south_asia_west,,,RGI60-14.16500,,,,,
PK,RGI60-14.16501,,118262,34.929811,75.727118,14_south_asia_west,,,RGI60-14.16501,,,,,
PK,RGI60-14.16502,,118263,34.928999,75.741474,14_south_asia_west,,,RGI60-14.16502,,,,,
PK,RGI60-14.16503,,118264,34.918702,75.747327,14_south_asia_west,,,RGI60-14.16503,,,,,
PK,RGI60-14.16504,,118265,34.918775,75.757406,14_south_asia_west,,,RGI60-14.16504,,,,,
PK,RGI60-14.16505,,118266,34.925034,75.748568,14_south_asia_west,,,RGI60-14.16505,,,,,
PK,RGI60-14.16506,,118267,34.941649,75.773809,14_south_asia_west,,,RGI60-14.16506,,,,,
PK,RGI60-14.16507,,118268,34.96053,75.747515,14_south_asia_west,,,RGI60-14.16507,,,,,
PK,RGI60-14.16508,,118269,34.963311,75.754978,14_south_asia_west,,,RGI60-14.16508,,,,,
PK,RGI60-14.16509,,118270,34.966139,75.766597,14_south_asia_west,,,RGI60-14.16509,,,,,
PK,RGI60-14.16510,,118271,34.98762,75.730195,14_south_asia_west,,,RGI60-14.16510,,,,,
PK,RGI60-14.16511,,118272,34.98863,75.715342,14_south_asia_west,,,RGI60-14.16511,,,,,
PK,RGI60-14.16512,,118273,34.977576,75.76539,14_south_asia_west,,,RGI60-14.16512,,,,,
PK,RGI60-14.16513,,118274,34.985213,75.776038,14_south_asia_west,,,RGI60-14.16513,,,,,
PK,RGI60-14.16514,,118275,34.997287,75.779573,14_south_asia_west,,,RGI60-14.16514,,,,,
PK,RGI60-14.16515,,118276,35.001052,75.789383,14_south_asia_west,,,RGI60-14.16515,,,,,
PK,RGI60-14.16516,,118277,35.005986,75.820257,14_south_asia_west,,,RGI60-14.16516,,,,,
PK,RGI60-14.16517,,118278,35.001944,75.813078,14_south_asia_west,,,RGI60-14.16517,,,,,
PK,RGI60-14.16518,,118279,35.001033,75.807021,14_south_asia_west,,,RGI60-14.16518,,,,,
PK,RGI60-14.16519,,118280,34.871675,75.682753,14_south_asia_west,,,RGI60-14.16519,,,,,
PK,RGI60-14.16520,,118281,34.875134,75.694436,14_south_asia_west,,,RGI60-14.16520,,,,,
PK,RGI60-14.16521,,118282,34.858145,75.705815,14_south_asia_west,,,RGI60-14.16521,,,,,
PK,RGI60-14.16522,,118283,34.859234,75.716448,14_south_asia_west,,,RGI60-14.16522,,,,,
PK,RGI60-14.16523,,118284,34.847989,75.793735,14_south_asia_west,,,RGI60-14.16523,,,,,
PK,RGI60-14.16524,,118285,34.876969,75.789526,14_south_asia_west,,,RGI60-14.16524,,,,,
PK,RGI60-14.16525,,118286,34.895078,75.783443,14_south_asia_west,,,RGI60-14.16525,,,,,
PK,RGI60-14.16526,,118287,34.895666,75.774495,14_south_asia_west,,,RGI60-14.16526,,,,,
PK,RGI60-14.16527,,118288,34.905535,75.781394,14_south_asia_west,,,RGI60-14.16527,,,,,
PK,RGI60-14.16528,,118289,34.887156,75.790876,14_south_asia_west,,,RGI60-14.16528,,,,,
PK,RGI60-14.16529,,118290,34.915267,75.790259,14_south_asia_west,,,RGI60-14.16529,,,,,
PK,RGI60-14.16530,,118291,34.916503,75.819252,14_south_asia_west,,,RGI60-14.16530,,,,,
PK,RGI60-14.16531,,118292,34.928686,75.783662,14_south_asia_west,,,RGI60-14.16531,,,,,
PK,RGI60-14.16532,,118293,34.931626,75.791749,14_south_asia_west,,,RGI60-14.16532,,,,,
PK,RGI60-14.16533,,118294,34.929131,75.82042,14_south_asia_west,,,RGI60-14.16533,,,,,
PK,RGI60-14.16534,,118295,34.929654,75.838275,14_south_asia_west,,,RGI60-14.16534,,,,,
PK,RGI60-14.16535,,118296,34.926388,75.82977,14_south_asia_west,,,RGI60-14.16535,,,,,
PK,RGI60-14.16536,,118297,34.910786,75.838244,14_south_asia_west,,,RGI60-14.16536,,,,,
PK,RGI60-14.16537,,118298,34.921776,75.874039,14_south_asia_west,,,RGI60-14.16537,,,,,
PK,RGI60-14.16538,,118299,34.934002,75.875847,14_south_asia_west,,,RGI60-14.16538,,,,,
PK,RGI60-14.16539,,118300,34.9396,75.857675,14_south_asia_west,,,RGI60-14.16539,,,,,
PK,RGI60-14.16540,,118301,35.01801,75.69087,14_south_asia_west,,,RGI60-14.16540,,,,,
PK,RGI60-14.16541,,118302,35.023081,75.688151,14_south_asia_west,,,RGI60-14.16541,,,,,
PK,RGI60-14.16542,,118303,35.024883,75.697135,14_south_asia_west,,,RGI60-14.16542,,,,,
PK,RGI60-14.16543,,118304,35.016272,75.719494,14_south_asia_west,,,RGI60-14.16543,,,,,
PK,RGI60-14.16544,,118305,35.019557,75.730428,14_south_asia_west,,,RGI60-14.16544,,,,,
PK,RGI60-14.16545,,118306,35.005738,75.830513,14_south_asia_west,,,RGI60-14.16545,,,,,
PK,RGI60-14.16546,,118307,34.961549,75.848431,14_south_asia_west,,,RGI60-14.16546,,,,,
PK,RGI60-14.16547,,118308,34.916711,75.899834,14_south_asia_west,,,RGI60-14.16547,,,,,
PK,RGI60-14.16548,,118309,34.908551,75.902804,14_south_asia_west,,,RGI60-14.16548,,,,,
PK,RGI60-14.16549,,118310,34.898772,75.904549,14_south_asia_west,,,RGI60-14.16549,,,,,
PK,RGI60-14.16550,,118311,34.902729,75.891393,14_south_asia_west,,,RGI60-14.16550,,,,,
PK,RGI60-14.16551,,118312,34.897734,75.87789,14_south_asia_west,,,RGI60-14.16551,,,,,
PK,RGI60-14.16552,,118313,34.894933,75.899893,14_south_asia_west,,,RGI60-14.16552,,,,,
PK,RGI60-14.16553,,118314,34.886051,75.918475,14_south_asia_west,,,RGI60-14.16553,,,,,
PK,RGI60-14.16554,,118315,34.880639,75.910362,14_south_asia_west,,,RGI60-14.16554,,,,,
PK,RGI60-14.16555,,118316,34.871832,75.899363,14_south_asia_west,,,RGI60-14.16555,,,,,
PK,RGI60-14.16556,,118317,34.867096,75.930752,14_south_asia_west,,,RGI60-14.16556,,,,,
PK,RGI60-14.16557,,118318,34.855976,75.901032,14_south_asia_west,,,RGI60-14.16557,,,,,
PK,RGI60-14.16558,,118319,34.8414,75.891609,14_south_asia_west,,,RGI60-14.16558,,,,,
PK,RGI60-14.16559,,118320,34.850573,75.951456,14_south_asia_west,,,RGI60-14.16559,,,,,
PK,RGI60-14.16560,,118321,34.835496,75.952404,14_south_asia_west,,,RGI60-14.16560,,,,,
PK,RGI60-14.16561,,118322,34.836746,75.96437,14_south_asia_west,,,RGI60-14.16561,,,,,
PK,RGI60-14.16562,,118323,34.846213,75.960044,14_south_asia_west,,,RGI60-14.16562,,,,,
PK,RGI60-14.16563,,118324,34.804476,76.371172,14_south_asia_west,,,RGI60-14.16563,,,,,
PK,RGI60-14.16564,,118325,34.802747,76.376168,14_south_asia_west,,,RGI60-14.16564,,,,,
PK,RGI60-14.16565,,118326,34.819409,76.381583,14_south_asia_west,,,RGI60-14.16565,,,,,
PK,RGI60-14.16566,,118327,34.807243,76.397909,14_south_asia_west,,,RGI60-14.16566,,,,,
PK,RGI60-14.16567,,118328,34.846062,76.356333,14_south_asia_west,,,RGI60-14.16567,,,,,
PK,RGI60-14.16568,,118329,34.849105,76.3468,14_south_asia_west,,,RGI60-14.16568,,,,,
PK,RGI60-14.16569,,118330,34.869413,75.925332,14_south_asia_west,,,RGI60-14.16569,,,,,
PK,RGI60-14.16570,,118331,34.799695,76.423886,14_south_asia_west,,,RGI60-14.16570,,,,,
PK,RGI60-14.16571,,118332,34.8075,76.430856,14_south_asia_west,,,RGI60-14.16571,,,,,
PK,RGI60-14.16572,,118333,34.814213,76.429379,14_south_asia_west,,,RGI60-14.16572,,,,,
PK,RGI60-14.16573,,118334,34.825593,76.422346,14_south_asia_west,,,RGI60-14.16573,,,,,
PK,RGI60-14.16574,,118335,34.832393,76.421473,14_south_asia_west,,,RGI60-14.16574,,,,,
PK,RGI60-14.16575,,118336,34.865148,76.419816,14_south_asia_west,,,RGI60-14.16575,,,,,
PK,RGI60-14.16576,,118337,34.790461,76.459419,14_south_asia_west,,,RGI60-14.16576,,,,,
PK,RGI60-14.16577,,118338,34.7904,76.467576,14_south_asia_west,,,RGI60-14.16577,,,,,
PK,RGI60-14.16578,,118339,34.790949,76.474435,14_south_asia_west,,,RGI60-14.16578,,,,,
PK,RGI60-14.16579,,118340,34.795512,76.480975,14_south_asia_west,,,RGI60-14.16579,,,,,
PK,RGI60-14.16580,,118341,34.811517,76.478572,14_south_asia_west,,,RGI60-14.16580,,,,,
PK,RGI60-14.16581,,118342,34.829234,76.476233,14_south_asia_west,,,RGI60-14.16581,,,,,
PK,RGI60-14.16582,,118343,34.8416,76.485836,14_south_asia_west,,,RGI60-14.16582,,,,,
PK,RGI60-14.16583,,118344,34.854725,76.496433,14_south_asia_west,,,RGI60-14.16583,,,,,
PK,RGI60-14.16584,,118345,34.803346,76.485542,14_south_asia_west,,,RGI60-14.16584,,,,,
PK,RGI60-14.16585,,118346,34.797122,76.500492,14_south_asia_west,,,RGI60-14.16585,,,,,
PK,RGI60-14.16586,,118347,34.791176,76.517118,14_south_asia_west,,,RGI60-14.16586,,,,,
PK,RGI60-14.16587,,118348,34.79496,76.529376,14_south_asia_west,,,RGI60-14.16587,,,,,
PK,RGI60-14.16589,,118350,34.780531,76.524734,14_south_asia_west,,,RGI60-14.16589,,,,,
PK,RGI60-14.16590,,118351,34.766175,76.537674,14_south_asia_west,,,RGI60-14.16590,,,,,
PK,RGI60-14.16594,,118355,34.809204,76.535118,14_south_asia_west,,,RGI60-14.16594,,,,,
PK,RGI60-14.16595,,118356,34.762798,76.575331,14_south_asia_west,,,RGI60-14.16595,,,,,
PK,RGI60-14.16596,,118357,34.754812,76.584399,14_south_asia_west,,,RGI60-14.16596,,,,,
PK,RGI60-14.16597,,118358,34.753805,76.613234,14_south_asia_west,,,RGI60-14.16597,,,,,
PK,RGI60-14.16598,,118359,34.749315,76.606944,14_south_asia_west,,,RGI60-14.16598,,,,,
PK,RGI60-14.16599,,118360,34.751283,76.595186,14_south_asia_west,,,RGI60-14.16599,,,,,
PK,RGI60-14.16600,,118361,34.766675,76.626518,14_south_asia_west,,,RGI60-14.16600,,,,,
PK,RGI60-14.16601,,118362,34.752775,76.64101,14_south_asia_west,,,RGI60-14.16601,,,,,
PK,RGI60-14.16602,,118363,34.763094,76.641352,14_south_asia_west,,,RGI60-14.16602,,,,,
PK,RGI60-14.16603,,118364,34.767042,76.64059,14_south_asia_west,,,RGI60-14.16603,,,,,
PK,RGI60-14.16604,,118365,34.775613,76.641106,14_south_asia_west,,,RGI60-14.16604,,,,,
PK,RGI60-14.16605,,118366,34.78218,76.638691,14_south_asia_west,,,RGI60-14.16605,,,,,
PK,RGI60-14.16606,,118367,34.801962,76.649246,14_south_asia_west,,,RGI60-14.16606,,,,,
PK,RGI60-14.16607,,118368,34.814072,76.652271,14_south_asia_west,,,RGI60-14.16607,,,,,
PK,RGI60-14.16609,,118369,34.831772,76.647518,14_south_asia_west,,,RGI60-14.16609,,,,,
PK,RGI60-14.16610,,118370,34.8284,76.653864,14_south_asia_west,,,RGI60-14.16610,,,,,
PK,RGI60-14.16611,,118371,34.8466,76.665716,14_south_asia_west,,,RGI60-14.16611,,,,,
PK,RGI60-14.16612,,118372,34.860925,76.665998,14_south_asia_west,,,RGI60-14.16612,,,,,
PK,RGI60-14.16613,,118373,34.807612,76.722743,14_south_asia_west,,,RGI60-14.16613,,,,,
PK,RGI60-14.16615,,118375,34.799206,76.704494,14_south_asia_west,,,RGI60-14.16615,,,,,
PK,RGI60-14.16618,,118378,34.777986,76.693203,14_south_asia_west,,,RGI60-14.16618,,,,,
PK,RGI60-14.16619,,118379,34.768112,76.687573,14_south_asia_west,,,RGI60-14.16619,,,,,
PK,RGI60-14.16635,,118394,35.084119,76.172428,14_south_asia_west,,,RGI60-14.16635,,,,,
PK,RGI60-14.16636,,118395,35.082727,76.17967,14_south_asia_west,,,RGI60-14.16636,,,,,
PK,RGI60-14.16637,,118396,35.084987,76.185028,14_south_asia_west,,,RGI60-14.16637,,,,,
PK,RGI60-14.16638,,118397,35.08028,76.204619,14_south_asia_west,,,RGI60-14.16638,,,,,
PK,RGI60-14.16639,,118398,35.082348,76.214022,14_south_asia_west,,,RGI60-14.16639,,,,,
PK,RGI60-14.16640,,118399,35.076952,76.243335,14_south_asia_west,,,RGI60-14.16640,,,,,
PK,RGI60-14.16641,,118400,35.075483,76.247414,14_south_asia_west,,,RGI60-14.16641,,,,,
PK,RGI60-14.16642,,118401,35.074994,76.261977,14_south_asia_west,,,RGI60-14.16642,,,,,
PK,RGI60-14.16643,,118402,35.065909,76.279447,14_south_asia_west,,,RGI60-14.16643,,,,,
PK,RGI60-14.16644,,118403,35.065735,76.29301,14_south_asia_west,,,RGI60-14.16644,,,,,
PK,RGI60-14.16645,,118404,35.08556,76.277085,14_south_asia_west,,,RGI60-14.16645,,,,,
PK,RGI60-14.16646,,118405,35.085694,76.282878,14_south_asia_west,,,RGI60-14.16646,,,,,
PK,RGI60-14.16647,,118406,35.094687,76.273088,14_south_asia_west,,,RGI60-14.16647,,,,,
PK,RGI60-14.16648,,118407,35.047549,76.301401,14_south_asia_west,,,RGI60-14.16648,,,,,
PK,RGI60-14.16649,,118408,35.045124,76.314986,14_south_asia_west,,,RGI60-14.16649,,,,,
PK,RGI60-14.16650,,118409,35.03261,76.335334,14_south_asia_west,,,RGI60-14.16650,,,,,
PK,RGI60-14.16651,,118410,35.026466,76.332861,14_south_asia_west,,,RGI60-14.16651,,,,,
PK,RGI60-14.16652,,118411,35.045298,76.349663,14_south_asia_west,,,RGI60-14.16652,,,,,
PK,RGI60-14.16653,,118412,35.035346,76.343807,14_south_asia_west,,,RGI60-14.16653,,,,,
PK,RGI60-14.16654,,118413,35.028446,76.342409,14_south_asia_west,,,RGI60-14.16654,,,,,
PK,RGI60-14.16655,,118414,35.021004,76.345003,14_south_asia_west,,,RGI60-14.16655,,,,,
PK,RGI60-14.16656,,118415,35.014276,76.349729,14_south_asia_west,,,RGI60-14.16656,,,,,
PK,RGI60-14.16657,,118416,35.011213,76.355381,14_south_asia_west,,,RGI60-14.16657,,,,,
PK,RGI60-14.16658,,118417,35.006801,76.354222,14_south_asia_west,,,RGI60-14.16658,,,,,
PK,RGI60-14.16659,,118418,35.008082,76.363843,14_south_asia_west,,,RGI60-14.16659,,,,,
PK,RGI60-14.16660,,118419,34.998432,76.377965,14_south_asia_west,,,RGI60-14.16660,,,,,
PK,RGI60-14.16661,,118420,34.993752,76.361353,14_south_asia_west,,,RGI60-14.16661,,,,,
PK,RGI60-14.16662,,118421,34.986063,76.362704,14_south_asia_west,,,RGI60-14.16662,,,,,
PK,RGI60-14.16663,,118422,34.985954,76.369653,14_south_asia_west,,,RGI60-14.16663,,,,,
PK,RGI60-14.16664,,118423,35.049426,76.336715,14_south_asia_west,,,RGI60-14.16664,,,,,
PK,RGI60-14.16665,,118424,35.054979,76.346952,14_south_asia_west,,,RGI60-14.16665,,,,,
PK,RGI60-14.16666,,118425,35.048464,76.361203,14_south_asia_west,,,RGI60-14.16666,,,,,
PK,RGI60-14.16667,,118426,35.054596,76.364969,14_south_asia_west,,,RGI60-14.16667,,,,,
PK,RGI60-14.16668,,118427,35.054849,76.381404,14_south_asia_west,,,RGI60-14.16668,,,,,
PK,RGI60-14.16669,,118428,35.078676,76.344408,14_south_asia_west,,,RGI60-14.16669,,,,,
PK,RGI60-14.16670,,118429,35.071482,76.35166,14_south_asia_west,,,RGI60-14.16670,,,,,
PK,RGI60-14.16671,,118430,34.978379,76.379882,14_south_asia_west,,,RGI60-14.16671,,,,,
PK,RGI60-14.16672,,118431,34.956813,76.380531,14_south_asia_west,,,RGI60-14.16672,,,,,
PK,RGI60-14.16959,,118704,35.002253,76.368769,14_south_asia_west,,,RGI60-14.16959,,,,,
PK,RGI60-14.16960,,118705,34.992748,76.375353,14_south_asia_west,,,RGI60-14.16960,,,,,
PK,RGI60-14.16961,,118706,34.935576,75.727385,14_south_asia_west,,,RGI60-14.16961,,,,,
PK,RGI60-14.16962,,118707,35.054578,76.327233,14_south_asia_west,,,RGI60-14.16962,,,,,
PK,RGI60-14.16963,,118708,35.039304,76.328123,14_south_asia_west,,,RGI60-14.16963,,,,,
PK,RGI60-14.16964,,118709,35.045548,76.323321,14_south_asia_west,,,RGI60-14.16964,,,,,
PK,RGI60-14.16965,,118710,35.062472,76.297607,14_south_asia_west,,,RGI60-14.16965,,,,,
PK,RGI60-14.16966,,118711,35.066784,76.26414,14_south_asia_west,,,RGI60-14.16966,,,,,
PK,RGI60-14.16967,,118712,35.078731,76.218734,14_south_asia_west,,,RGI60-14.16967,,,,,
PK,RGI60-14.16969,,118713,35.023262,76.330908,14_south_asia_west,,,RGI60-14.16969,,,,,
PK,RGI60-14.16970,,118714,34.900506,76.499076,14_south_asia_west,,,RGI60-14.16970,,,,,
PK,RGI60-14.16971,,118715,34.788855,76.445141,14_south_asia_west,,,RGI60-14.16971,,,,,
PK,RGI60-14.16972,,118716,34.749193,76.43102,14_south_asia_west,,,RGI60-14.16972,,,,,
PK,RGI60-14.16973,,118717,34.848015,76.500889,14_south_asia_west,,,RGI60-14.16973,,,,,
PK,RGI60-14.16974,,118718,34.798787,76.618509,14_south_asia_west,,,RGI60-14.16974,,,,,
PK,RGI60-14.16975,,118719,34.827625,76.640407,14_south_asia_west,,,RGI60-14.16975,,,,,
PK,RGI60-14.16976,,118720,34.843117,76.639648,14_south_asia_west,,,RGI60-14.16976,,,,,
PK,RGI60-14.16977,,118721,34.833485,76.614952,14_south_asia_west,,,RGI60-14.16977,,,,,
PK,RGI60-14.16978,,118722,34.854121,76.665864,14_south_asia_west,,,RGI60-14.16978,,,,,
PK,RGI60-14.16979,,118723,34.845072,76.676514,14_south_asia_west,,,RGI60-14.16979,,,,,
PK,RGI60-14.16980,,118724,34.786545,76.621906,14_south_asia_west,,,RGI60-14.16980,,,,,
PK,RGI60-14.16982,,118726,34.78928,76.698256,14_south_asia_west,,,RGI60-14.16982,,,,,
PK,RGI60-14.16983,,118727,34.774874,76.683142,14_south_asia_west,,,RGI60-14.16983,,,,,
PK,RGI60-14.16999,,118742,34.923843,75.8489,14_south_asia_west,,,RGI60-14.16999,,,,,
PK,RGI60-14.17000,,118743,34.921014,75.88997,14_south_asia_west,,,RGI60-14.17000,,,,,
PK,RGI60-14.17001,,118744,34.936201,75.680915,14_south_asia_west,,,RGI60-14.17001,,,,,
PK,RGI60-14.17002,,118745,35.002176,75.717301,14_south_asia_west,,,RGI60-14.17002,,,,,
PK,RGI60-14.17003,,118746,34.937329,75.801084,14_south_asia_west,,,RGI60-14.17003,,,,,
PK,RGI60-14.17004,,118747,34.938517,75.866096,14_south_asia_west,,,RGI60-14.17004,,,,,
